food_name,food_info
Mie Sedap cup mie kuah rasa baso spesial,"Energi 360.00 kkal, Natrium 42.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 5.00 g, Karbohidrat total 9.00 g, Takaran Saji 77.00 g, Lemak total 17.00 g"
Mie sedap goreng,"Energi 420.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 �, Jumlah Per Sajian 1.00 bungkus, Protein 8.00 g, Karbohidrat total 60.00 g, Takaran Saji 91.00 g, Lemak total 16.00 g"
Mie sedap instan goreng kriuk,"Energi 420.00 kkal, Natrium 1170.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 9.00 g, Karbohidrat total 57.00 g, Takaran Saji 90.00 g, Lemak total 18.00 g"
Mie sedap instan kari spesial,"Energi 350.00 kkal, Natrium 1060.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 8.00 g, Karbohidrat total 47.00 g, Takaran Saji 76.00 g, Lemak total 14.00 g"
mie sedap selero padang,"Energi 390.00 kkal, Natrium 1170.00 mg, Jumlah Sajian Per Kemasan 1.00 , Protein 9.00 g, Karbohidrat total 56.00 g, Lemak total 14.00 g"
Mie Shirataki Kering,"Energi 20.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 10.00 , Protein 0.00 g, Karbohidrat total 5.00 g, Lemak total 0.00 g"
Mie telur cap 3 ayam,"Energi 230.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.30 bungkus, Protein 8.00 g, Karbohidrat total 49.00 g, Takaran Saji 67.00 g, Lemak total 0.00 g"
mie telur lebar keriting cap ayam 2 telor,"Energi 240.00 kkal, Natrium 720.00 mg, Jumlah Sajian Per Kemasan 3.00 , Jumlah Per Sajian 22.30 bungkus, Protein 7.00 g, Karbohidrat total 53.00 g, Takaran Saji 67.00 g, Lemak total 0.00 g"
Mie telur urai original pipih cap burung dara,"Energi 510.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 21.00 g, Karbohidrat total 103.00 g, Takaran Saji 140.00 g, Lemak total 2.00 g"
Mie telur urai pipih cap burung dara,"Energi 510.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 21.00 g, Karbohidrat total 102.00 g, Takaran Saji 140.00 g, Lemak total 2.00 g"
milku susu uht rasa coklat premium,"Energi 160.00 kkal, Natrium 105.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 botol, Protein 6.00 g, Karbohidrat total 22.00 g, Takaran Saji 200.00 ml, Lemak total 4.50 g"
Milna beras merah,"Energi 210.00 kkal, Natrium 35.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 5.00 sendok makan, Protein 6.00 g, Karbohidrat total 36.00 g, Takaran Saji 50.00 g, Lemak total 5.00 g"
Milna kacang hijau,"Energi 210.00 kkal, Natrium 55.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 5.00 sendok makan, Protein 6.00 g, Karbohidrat total 36.00 g, Takaran Saji 50.00 g, Lemak total 5.00 g"
Milna pisang,"Energi 210.00 kkal, Natrium 50.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 5.00 sendok makan, Protein 6.00 g, Karbohidrat total 36.00 g, Takaran Saji 50.00 g, Lemak total 4.50 g"
Milo Activ-Go 18 gram,"Energi 80.00 kkal, Natrium 35.00 mg, Jumlah Sajian Per Kemasan 0.50 �, Jumlah Per Sajian 1.00 sachet, Protein 2.00 g, Karbohidrat total 13.00 g, Takaran Saji 14.00 g, Lemak total 2.00 g"
Milo bubuk,"Energi 80.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 sachet, Protein 2.00 g, Karbohidrat total 13.00 g, Takaran Saji 18.00 g, Lemak total 2.00 g"
Milo cair (coklat,"Energi 120.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 sachet, Protein 3.00 g, Karbohidrat total 17.00 g, Takaran Saji 190.00 ml, Lemak total 4.00 g"
MILO cereal,"Energi 110.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 2.00 g, Karbohidrat total 23.00 g, Takaran Saji 30.00 g, Lemak total 1.00 g"
Mini pau kacang merah,"Energi 80.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 12.00 �, Jumlah Per Sajian 1.00 buah, Protein 2.00 g, Karbohidrat total 13.00 g, Takaran Saji 25.00 g, Lemak total 1.50 g"
minuman nutriboost rasa mangga,"Energi 170.00 kkal, Natrium 180.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 botol, Protein 2.00 g, Karbohidrat total 37.00 g, Takaran Saji 300.00 ml, Lemak total 1.50 g"
Minyak Goreng Barco,"Energi 120.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 38.00 �, Protein 0.00 g, Karbohidrat total 0.00 g, Lemak total 13.00 g"
Minyak goreng kelapa sawit,"Energi 884.00 kkal, Lemak total 100.00 g, Protein 0.00 g, Karbohidrat total 0.00 g, Natrium 0.00 mg, B-Karoten 18181.00 mcg, Karoten total 0.00 mcg, Air 0.00 g, Abu 0.00 g"
Minyak Goreng Sania,"Energi 80.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 200.00 , Jumlah Per Sajian 1.00 sendok makan, Protein 0.00 g, Karbohidrat total 0.00 g, Takaran Saji 10.00 ml, Lemak total 9.00 g"
Minyak hati hiu,"Air 0.00 g, Energi 902.00 kkal, Protein 0.00 g, Lemak total 100.00 g, Karbohidrat total 0.00 g, Abu 0.00 g, Natrium 0.00 mg, B-Karoten 0.00 mcg, Karoten total 0.00 mcg"
Minyak ikan,"Air 0.00 g, Energi 902.00 kkal, Protein 0.00 g, Lemak total 100.00 g, Karbohidrat total 0.00 g, Abu 0.00 g, Natrium 0.00 mg, B-Karoten 0.00 mcg, Karoten total 0.00 mcg"
Minyak kacang tanah,"Air 0.00 g, Energi 902.00 kkal, Protein 0.00 g, Lemak total 100.00 g, Karbohidrat total 0.00 g, Abu 0.00 g, Natrium 0.00 mg, B-Karoten 0.00 mcg, Karoten total 0.00 mcg"
Minyak kedele,"Air 0.10 g, Energi 883.00 kkal, Protein 0.00 g, Lemak total 99.90 g, Karbohidrat total 0.00 g, Abu 0.00 g, Natrium 0.00 mg, B-Karoten 0.00 mcg, Karoten total 0.00 mcg"
Minyak kelapa,"Air 0.00 g, Energi 870.00 kkal, Protein 1.00 g, Lemak total 98.00 g, Karbohidrat total 0.00 g, Abu 1.00 g, Natrium 0.00 mg, B-Karoten 0.00 mcg, Karoten total 0.00 mcg"
Minyak wijen,"Air 0.10 g, Energi 881.00 kkal, Protein 0.20 g, Lemak total 99.70 g, Karbohidrat total 0.00 g, Abu 0.00 g, Natrium 2.00 mg, B-Karoten 0.00 mcg, Karoten total 0.00 mcg"
Minyak zaitun,"Air 0.00 g, Energi 884.00 kkal, Protein 0.00 g, Lemak total 100.00 g, Karbohidrat total 0.00 g, Abu 0.00 g, Natrium 7.00 mg, B-Karoten 0.00 mcg, Karoten total 0.00 mcg"
Misoa,"Air 10.00 g, Energi 345.00 kkal, Protein 8.50 g, Lemak total 2.20 g, Karbohidrat total 78.00 g, Abu 1.30 g, Natrium 3064.00 mg, B-Karoten 0.00 mcg, Karoten total 0.00 mcg"
Misoa cap ikan paus (mentah,"Energi 220.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 7.00 g, Karbohidrat total 45.00 g, Takaran Saji 60.00 g, Lemak total 1.50 g"
Mister potato ghost pepper black crisps,"Energi 210.00 kkal, Natrium 350.00 mg, Jumlah Sajian Per Kemasan 45.00 , Protein 2.00 g, Karbohidrat total 22.00 g, Lemak total 13.00 g"
Mitratani edamame,"Energi 100.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 10.00 g, Karbohidrat total 8.00 g, Takaran Saji 100.00 g, Lemak total 4.00 g"
Mixed nut and Ham Mooncake,"Energi 245.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 potong, Protein 5.40 g, Karbohidrat total 21.38 g, Takaran Saji 50.00 g, Lemak total 15.30 g"
Mizone,"Energi 45.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 botol, Protein 0.00 g, Karbohidrat total 11.00 g, Takaran Saji 250.00 ml, Lemak total 0.00 g"
"Model, masakan","Air 83.90 g, Energi 79.00 kkal, Protein 2.20 g, Lemak total 4.00 g, Karbohidrat total 8.60 g, Abu 1.30 g, Natrium 147.00 mg, B-Karoten 0.00 mcg, Karoten total 0.00 mcg"
Mom's Recipe Silky Pudding rasa alpukat,"Energi 130.00 kkal, Natrium 45.00 mg, Jumlah Sajian Per Kemasan 5.00 , Jumlah Per Sajian 0.20 sachet, Protein 1.00 g, Karbohidrat total 25.00 g, Takaran Saji 31.00 g, Lemak total 3.50 g"
Mom's Recipe Silky Pudding rasa biskuit (155 g,"Energi 440.00 kkal, Natrium 320.00 mg, Jumlah Sajian Per Kemasan 2.00 , Jumlah Per Sajian 0.50 sachet, Protein 7.00 g, Karbohidrat total 75.00 g, Takaran Saji 100.00 g, Lemak total 13.00 g"
Mom's Recipe Silky Pudding rasa cokelat (155 g,"Energi 130.00 kkal, Natrium 35.00 mg, Jumlah Sajian Per Kemasan 5.00 , Jumlah Per Sajian 0.20 sachet, Protein 3.00 g, Karbohidrat total 23.00 g, Takaran Saji 31.00 g, Lemak total 3.50 g"
Mom's Recipe Silky Pudding rasa peach (155 g,"Energi 430.00 kkal, Natrium 150.00 mg, Jumlah Sajian Per Kemasan 2.00 , Jumlah Per Sajian 0.50 sachet, Protein 9.00 g, Karbohidrat total 76.00 g, Takaran Saji 100.00 g, Lemak total 10.00 g"
Mom's Recipe Silky Pudding rasa permen karet (155 g,"Energi 130.00 kkal, Natrium 40.00 mg, Jumlah Sajian Per Kemasan 5.00 , Jumlah Per Sajian 0.20 sachet, Protein 3.00 g, Karbohidrat total 24.00 g, Takaran Saji 31.00 g, Lemak total 3.00 g"
Momogi Bintang Coklat,"Energi 50.00 kkal, Natrium 20.00 mg, Jumlah Sajian Per Kemasan 5.00 , Jumlah Per Sajian 1.00 bungkus, Protein 1.00 g, Karbohidrat total 6.00 g, Takaran Saji 10.00 g, Lemak total 3.00 g"
monde boromon cookies,"Energi 80.00 kkal, Natrium 10.00 mg, Jumlah Sajian Per Kemasan 6.00 , Jumlah Per Sajian 0.60 bungkus, Protein 0.00 g, Karbohidrat total 18.00 g, Takaran Saji 20.00 g, Lemak total 0.00 g"
Monde Snack Gold,"Energi 90.00 kkal, Natrium 35.00 mg, Jumlah Sajian Per Kemasan 2.50 , Protein 2.00 g, Karbohidrat total 16.00 g, Lemak total 2.50 g"
Monster  tropical muesli,"Energi 355.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 9.00 g, Karbohidrat total 62.00 g, Takaran Saji 100.00 g, Lemak total 8.20 g"
Monster sports muesli,"Energi 359.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 11.70 g, Karbohidrat total 56.20 g, Takaran Saji 100.00 g, Lemak total 8.30 g"
Montou Plain,"Energi 120.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 12.00 �, Jumlah Per Sajian 1.00 buah, Protein 2.00 g, Karbohidrat total 24.00 g, Takaran Saji 40.00 g, Lemak total 1.00 g"
Montou rasa coklat,"Energi 120.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 12.00 �, Jumlah Per Sajian 1.00 buah, Protein 3.00 g, Karbohidrat total 24.00 g, Takaran Saji 40.00 g, Lemak total 1.50 g"
Mony Oats Dark Choco Flavour,"Energi 50.00 kkal, Natrium 15.00 mg, Jumlah Sajian Per Kemasan 10.00 , Jumlah Per Sajian 10.00 bungkus, Protein 0.00 g, Karbohidrat total 7.00 g, Takaran Saji 10.00 g, Lemak total 20.00 g"
Moon tahu,"Air 79.90 g, Energi 128.00 kkal, Protein 8.00 g, Lemak total 10.00 g, Karbohidrat total 1.30 g, Abu 0.80 g, Natrium 393.00 mg, B-Karoten 0.00 mcg, Karoten total 5300.00 mcg"
Mostarda metan-sawi,"Air 91.40 g, Energi 33.00 kkal, Protein 2.30 g, Lemak total 0.50 g, Karbohidrat total 4.70 g, Abu 1.10 g, Natrium 20.00 mg, B-Karoten 1575.00 mcg, Karoten total 0.00 mcg"
Mr. Bread Roti Isi Abon Ayam Mayo Pedas,"Energi 200.00 kkal, Natrium 300.00 mg, Jumlah Sajian Per Kemasan 1.00 , Protein 6.00 g, Karbohidrat total 28.00 g, Lemak total 7.00 g"
Mr. Bread Roti Kasur manis,"Energi 260.00 kkal, Natrium 210.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 7.00 g, Karbohidrat total 44.00 g, Takaran Saji 80.00 g, Lemak total 7.00 g"
Mr. Bread Roti manis coklat special,"Energi 179.00 kkal, Natrium 256.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 5.50 g, Karbohidrat total 32.00 g, Takaran Saji 60.00 g, Lemak total 3.50 g"
Mr. Bread Roti manis gandum keju,"Energi 190.00 kkal, Natrium 290.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 6.00 g, Karbohidrat total 27.00 g, Takaran Saji 60.00 g, Lemak total 6.00 g"
Mr. Bread Roti manis kasur coklat,"Energi 320.00 kkal, Natrium 230.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 8.00 g, Karbohidrat total 51.00 g, Takaran Saji 90.00 g, Lemak total 10.00 g"
Mr. Bread Roti manis kasur coklat susu,"Energi 320.00 kkal, Natrium 170.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 7.00 g, Karbohidrat total 48.00 g, Takaran Saji 90.00 g, Lemak total 12.00 g"
Mr. Bread Roti manis pandan coklat srikaya,"Energi 330.00 kkal, Natrium 330.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 7.00 g, Karbohidrat total 50.00 g, Takaran Saji 90.00 g, Lemak total 11.00 g"
Mr. Bread Roti Sandwich krim keju,"Energi 160.00 kkal, Natrium 250.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 3.00 g, Karbohidrat total 25.00 g, Takaran Saji 50.00 g, Lemak total 6.00 g"
Mr. Bread Roti Sandwich Pasta Coklat,"Energi 150.00 kkal, Natrium 135.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 4.00 g, Karbohidrat total 25.00 g, Takaran Saji 50.00 g, Lemak total 4.50 g"
Mr. Bread Roti tawar,"Energi 198.00 kkal, Natrium 269.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 2.00 iris, Protein 7.00 g, Karbohidrat total 36.00 g, Takaran Saji 70.00 g, Lemak total 3.00 g"
Mr. Bread Roti tawar choco chips,"Energi 227.00 kkal, Natrium 286.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 2.00 iris, Protein 7.00 g, Karbohidrat total 38.50 g, Takaran Saji 70.00 g, Lemak total 5.00 g"
Mr. Bread Roti tawar gandum,"Energi 199.00 kkal, Natrium 487.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 2.00 iris, Protein 7.00 g, Karbohidrat total 36.00 g, Takaran Saji 70.00 g, Lemak total 3.00 g"
Mr. Bread Roti tawar kupas,"Energi 119.00 kkal, Natrium 209.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 2.00 iris, Protein 4.50 g, Karbohidrat total 21.50 g, Takaran Saji 44.00 g, Lemak total 2.00 g"
MR. P Honey Peanuts,"Energi 150.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 7.00 g, Karbohidrat total 5.00 g, Takaran Saji 25.00 g, Lemak total 12.00 g"
MR.P Cashewnuts,"Energi 250.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 7.00 g, Karbohidrat total 11.00 g, Takaran Saji 40.00 g, Lemak total 19.00 g"
MR.P Garlic peanut,"Energi 240.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 6.00 g, Karbohidrat total 14.00 g, Takaran Saji 40.00 g, Lemak total 17.00 g"
"Mujahir acar kuning, masakan","Air 43.10 g, Energi 330.00 kkal, Protein 17.80 g, Lemak total 23.40 g, Karbohidrat total 12.10 g, Abu 4.60 g, Natrium 0.00 mg, B-Karoten 0.00 mcg, Karoten total 4130.00 mcg"
Multigrain Bread,"Energi 240.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 2.00 iris, Protein 8.00 g, Karbohidrat total 38.00 g, Takaran Saji 80.00 g, Lemak total 6.00 g"
Mustard,"Energi 9.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 sendok makan, Protein 0.56 g, Karbohidrat total 0.87 g, Takaran Saji 15.00 g, Lemak total 0.50 g"
MYTEA Teh Oolong 450 ml,"Energi 70.00 kkal, Natrium 20.00 mg, Jumlah Sajian Per Kemasan 2.00 , Jumlah Per Sajian 0.50 botol, Protein 0.00 g, Karbohidrat total 18.00 g, Takaran Saji 225.00 ml, Lemak total 0.00 g"
"Naan maran sapi, masakan","Air 14.80 g, Energi 478.00 kkal, Protein 38.30 g, Lemak total 33.90 g, Karbohidrat total 5.10 g, Abu 7.90 g, Natrium 220.00 mg, B-Karoten 0.00 mcg, Karoten total 0.00 mcg"
Nabati HANSEL,"Energi 70.00 kkal, Natrium 30.00 mg, Jumlah Sajian Per Kemasan 2.00 , Jumlah Per Sajian 1.00 bungkus, Protein 2.00 g, Karbohidrat total 7.00 g, Takaran Saji 14.00 g, Lemak total 4.00 g"
Nagasari,"Energi 154.00 kkal, Natrium 91.00 mg, Jumlah Sajian Per Kemasan 1.00 �, Jumlah Per Sajian 1.00 buah, Protein 2.09 g, Karbohidrat total 30.25 g, Takaran Saji 70.00 g, Lemak total 2.87 g"
"Nanas palembang, segar","Air 85.50 g, Energi 58.00 kkal, Protein 0.70 g, Lemak total 0.20 g, Karbohidrat total 13.30 g, Abu 0.30 g, Natrium 7.00 mg, B-Karoten 17.00 mcg, Karoten total 0.00 mcg"
"Nanas, segar","Air 88.90 g, Energi 40.00 kkal, Protein 0.60 g, Lemak total 0.30 g, Karbohidrat total 9.90 g, Abu 0.30 g, Natrium 18.00 mg, B-Karoten 17.00 mcg, Karoten total 90.00 mcg"
"Nangka masak pohon, segar","Air 70.00 g, Energi 106.00 kkal, Protein 1.20 g, Lemak total 0.30 g, Karbohidrat total 27.60 g, Abu 2.70 g, Natrium 2.00 mg, B-Karoten 149.00 mcg, Karoten total 330.00 mcg"
"Nangka muda, segar","Air 85.40 g, Energi 57.00 kkal, Protein 2.00 g, Lemak total 0.40 g, Karbohidrat total 11.30 g, Abu 0.90 g, Natrium 1.00 mg, B-Karoten 21.00 mcg, Karoten total 25.00 mcg"
"Nangka, biji, segar","Air 57.70 g, Energi 165.00 kkal, Protein 4.20 g, Lemak total 0.10 g, Karbohidrat total 36.70 g, Abu 1.30 g, Natrium 69.00 mg, B-Karoten 0.00 mcg, Karoten total 0.00 mcg"
Naraya Coklat Cookies,"Energi 50.00 kkal, Natrium 45.00 mg, Jumlah Sajian Per Kemasan 28.00 , Jumlah Per Sajian 10.00 bungkus, Protein 1.00 g, Karbohidrat total 6.00 g, Takaran Saji 10.00 g, Lemak total 3.00 g"
Naraya melon seed,"Energi 130.00 kkal, Natrium 180.00 mg, Jumlah Sajian Per Kemasan 1.00 �, Jumlah Per Sajian 1.00 bungkus, Protein 6.00 g, Karbohidrat total 2.00 g, Takaran Saji 20.00 g, Lemak total 10.00 g"
Nasi / Nasi Putih,"Energi 180.00 kkal, Lemak total 0.30 g, Protein 3.00 g, Karbohidrat total 39.80 g, Natrium 1.00 mg, B-Karoten 0.00 mcg, Karoten total 0.00 mcg, Air 56.70 g, Abu 0.20 g"
Nasi coklat,"Energi 112.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 2.30 g, Karbohidrat total 23.50 g, Takaran Saji 100.00 g, Lemak total 0.80 g"
Nasi gemuk,"Air 61.40 g, Energi 192.00 kkal, Protein 3.80 g, Lemak total 8.80 g, Karbohidrat total 24.40 g, Abu 1.60 g, Natrium 355.00 mg, B-Karoten 0.00 mcg, Karoten total 0.00 mcg"
Nasi Goreng,"Energi 500.00 kkal, Natrium 18.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 7.00 g, Karbohidrat total 40.20 g, Takaran Saji 200.00 g, Lemak total 34.40 g"
Nasi gurih,"Air 60.50 g, Energi 190.00 kkal, Protein 4.70 g, Lemak total 7.50 g, Karbohidrat total 26.00 g, Abu 1.30 g, Natrium 296.00 mg, B-Karoten 0.00 mcg, Karoten total 0.00 mcg"
Nasi merah,"Energi 149.00 kkal, Lemak total 0.40 g, Protein 2.80 g, Karbohidrat total 32.50 g, Natrium 5.00 mg, B-Karoten 0.00 mcg, Karoten total 0.00 mcg, Air 64.00 g, Abu 0.30 g"
Nasi minyak,"Air 53.30 g, Energi 207.00 kkal, Protein 3.50 g, Lemak total 5.00 g, Karbohidrat total 37.10 g, Abu 1.10 g, Natrium 74.00 mg, B-Karoten 0.00 mcg, Karoten total 0.00 mcg"
Nasi rames,"Air 65.80 g, Energi 155.00 kkal, Protein 10.30 g, Lemak total 4.20 g, Karbohidrat total 19.10 g, Abu 0.60 g, Natrium 265.00 mg, B-Karoten 0.00 mcg, Karoten total 3140.00 mcg"
Nasi Shirataki,"Energi 9.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 0.00 g, Karbohidrat total 2.70 g, Takaran Saji 100.00 g, Lemak total 0.00 g"
Nasi tim,"Energi 120.00 kkal, Lemak total 0.40 g, Protein 3.40 g, Karbohidrat total 26.00 g, Natrium 0.00 mg, B-Karoten 0.00 mcg, Karoten total 0.00 mcg, Air 71.00 g, Abu 0.20 g"
Nasi Uduk,"Energi 163.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 2.54 g, Karbohidrat total 20.52 g, Takaran Saji 100.00 g, Lemak total 8.09 g"
"Nasu liku, masakan","Air 59.00 g, Energi 196.00 kkal, Protein 14.50 g, Lemak total 8.30 g, Karbohidrat total 15.90 g, Abu 2.30 g, Natrium 386.00 mg, B-Karoten 0.00 mcg, Karoten total 0.00 mcg"
Natural- A Almond milk original,"Energi 60.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 gelas, Protein 1.00 g, Karbohidrat total 8.00 g, Takaran Saji 250.00 ml, Lemak total 3.00 g"
Nescafe black,"Energi 60.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 bungkus, Protein 0.00 g, Karbohidrat total 15.00 g, Takaran Saji 200.00 ml, Lemak total 0.00 g"
Nescafe latte,"Energi 130.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 kaleng, Protein 4.00 g, Karbohidrat total 22.00 g, Takaran Saji 240.00 ml, Lemak total 3.50 g"
Nescafe original 3 in 1,"Energi 80.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 sachet, Protein 1.00 g, Karbohidrat total 15.00 g, Takaran Saji 17.50 g, Lemak total 2.00 g"
Nestle air minum,"Energi 0.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 botol, Protein 0.00 g, Karbohidrat total 0.00 g, Takaran Saji 600.00 ml, Lemak total 0.00 g"
Nestle Carnation (kental manis,"Energi 100.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 3.00 sendok makan, Protein 1.00 g, Karbohidrat total 17.00 g, Takaran Saji 29.00 g, Lemak total 3.00 g"
nestle cerelac bubur sereal susu rasa ayam sayur,"Energi 210.00 kkal, Natrium 150.00 mg, Jumlah Sajian Per Kemasan 2.00 , Jumlah Per Sajian 5.00 sendok makan, Protein 8.00 g, Karbohidrat total 34.00 g, Takaran Saji 50.00 g, Lemak total 5.00 g"
Nestle corn flakes,"Energi 110.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 mangkuk/cup, Protein 2.00 g, Karbohidrat total 24.00 g, Takaran Saji 30.00 g, Lemak total 0.50 g"
nestle honey star sereal,"Energi 110.00 kkal, Natrium 10.00 mg, Jumlah Sajian Per Kemasan 5.00 , Protein 1.00 g, Karbohidrat total 25.00 g, Lemak total 1.00 g"
Nestle Milo 3in1 Activ-Go (Malt,"Energi 140.00 kkal, Natrium 80.00 mg, Jumlah Sajian Per Kemasan 35.00 , Jumlah Per Sajian 1.00 sachet, Protein 4.00 g, Karbohidrat total 25.00 g, Takaran Saji 35.00 g, Lemak total 3.00 g"
Nestle nestum,"Energi 130.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 1.00 sachet, Protein 3.00 g, Karbohidrat total 27.00 g, Takaran Saji 32.00 g, Lemak total 1.50 g"
nestle sereal corn flakes,"Energi 110.00 kkal, Natrium 180.00 mg, Jumlah Sajian Per Kemasan 9.00 �, Jumlah Per Sajian 1.00 mangkuk/cup, Protein 2.00 g, Karbohidrat total 24.00 g, Takaran Saji 30.00 g, Lemak total 0.50 g"
Nextar,"Energi 45.00 kkal, Natrium 50.00 mg, Jumlah Sajian Per Kemasan 1.00 , Jumlah Per Sajian 3.00 keping, Protein 0.00 g, Karbohidrat total 7.00 g, Takaran Saji 42.00 g, Lemak total 1.50 g"
Nextar brownies,"Energi 45.00 kkal, Natrium 25.00 mg, Jumlah Sajian Per Kemasan 122.00 �, Protein 0.00 g, Karbohidrat total 7.00 g, Lemak total 2.00 g"
Nissin crispy crackers,"Energi 150.00 kkal, Natrium 0.00 mg, Jumlah Sajian Per Kemasan 20.00 �, Jumlah Per Sajian 1.00 bungkus, Protein 2.00 g, Karbohidrat total 21.00 g, Takaran Saji 30.00 g, Lemak total 6.00 g"
